timestamp,resume_jd,readiness,skill_coverage,github,leetcode,probability,status
2026-03-16T10:31:50.424806,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:31:50.436683,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:31:50.454286,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:31:50.502750,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:32:50.674517,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:32:50.686050,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:32:50.709670,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:32:50.773970,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:32:50.820906,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:33:50.141890,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:33:50.146894,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:33:50.151751,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:33:50.154641,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:33:50.202969,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:34:50.348109,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:34:50.353112,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:34:50.356255,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:34:50.362855,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:34:50.370305,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:35:50.443007,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:35:50.449996,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:35:50.533674,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:35:50.536689,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:35:50.540297,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:36:50.394922,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:36:50.451042,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:36:50.454052,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:36:50.455397,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:36:50.540379,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:37:47.957821,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:37:47.973992,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:37:48.006610,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:37:48.007609,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:37:48.033555,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:38:48.081422,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
2026-03-16T10:38:48.089413,48.95,59.58,51.92,11.67,3.85,8,0.98,1.0,5,52.0,33.0,57.0,resume_github_leetcode,41.56,shortlist
2026-03-16T10:38:48.092419,41.6,42.99,41.82,0.0,1.82,4,0.95,1.0,0,45.0,19.0,57.0,resume_github_leetcode,30.49,reject
2026-03-16T10:38:48.102520,67.6,64.93,82.61,38.33,0,0,1.0,1.0,5,72.0,50.0,0.0,resume_github,72.62,shortlist
2026-03-16T10:38:48.133361,60.6,58.81,73.91,26.67,0,0,1.0,1.0,5,65.0,43.0,0.0,resume_github,65.0,shortlist
2026-03-16T10:39:48.034308,51.6,44.89,65.62,0.0,0,0,1.0,1.0,0,59.0,22.0,0.0,resume_github,47.93,reject
